name,SCHOOLID,ST03Q01,ST03Q02,ST04Q01,ST08Q01,ST09Q01,ST115Q01,ST11Q01,ST11Q02,ST11Q03,ST11Q04,ST11Q05,ST11Q06,ST13Q01,ST17Q01,ST27Q01,ST27Q02,ST27Q03,ST27Q04,ST27Q05,ST28Q01,ST85Q01,ST85Q02,IC05Q01,IC06Q01,IC07Q01,IC08Q03,IC08Q04,IC08Q05,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV1MACC,PV2MACC,PV3MACC,PV4MACC,PV5MACC,PV1MACQ,PV2MACQ,PV3MACQ,PV4MACQ,PV5MACQ,PV1MACS,PV2MACS,PV3MACS,PV4MACS,PV5MACS,PV1MACU,PV2MACU,PV3MACU,PV4MACU,PV5MACU,PV1MAPE,PV2MAPE,PV3MAPE,PV4MAPE,PV5MAPE,PV1MAPF,PV2MAPF,PV3MAPF,PV4MAPF,PV5MAPF,PV1MAPI,PV2MAPI,PV3MAPI,PV4MAPI,PV5MAPI,PV1READ,PV2READ,PV3READ,PV4READ,PV5READ,PV1SCIE,PV2SCIE,PV3SCIE,PV4SCIE,PV5SCIE
Australia,0000579,04,1997,Male,None,None,1,Yes,NA,NA,NA,NA,NA,<ISCED level 2>,<ISCED level 3A>,Three or more,Three or more,Two,One,One,0-10 books,Agree,Disagree,03,04,05,Once or twice a month,Once or twice a week,Once or twice a week,464.3325,438.6275,441.7433,451.8695,447.9748,470.564,483.8059,450.3116,447.9748,439.4064,469.0061,455.7641,435.5118,382.544,359.1759,398.9017,419.1541,395.7859,363.0706,333.4709,469.0061,427.7224,448.7537,426.1645,366.1863,449.5326,411.3647,387.9966,352.1654,352.1654,456.5431,399.6806,422.2698,346.7129,346.7129,532.879,463.5535,457.322,427.7224,427.7224,555.1683,521.4866,502.2399,501.438,496.6263,577.9,569.5076,489.3137,521.0183,527.5457
Australia,0000472,06,1996,Female,None,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,One,Two,One,26-100 books,Disagree,Agree,02,03,05,Once or twice a month,Never or hardly ever,Almost every day,612.4864,602.3602,604.697,614.0442,667.012,610.9285,642.086,637.4124,610.9285,638.1913,642.086,656.1069,663.8962,640.5281,669.3488,606.2549,656.1069,702.0642,619.4968,663.1173,638.9702,658.4437,646.7596,628.8441,638.1913,628.8441,584.4446,581.3289,612.4864,607.0338,617.16,588.3393,593.0129,632.7387,605.4759,656.8858,635.0756,621.0547,638.9702,642.086,716.6305,612.5759,620.519,676.915,641.9654,749.7576,664.9012,659.3062,665.8336,681.6859
Australia,0000598,09,1996,Male,Five or more times,None,1,Yes,Yes,Yes,Yes,NA,NA,NA,NA,Three or more,Three or more,Three or more,Three or more,Two,26-100 books,Strongly agree,Strongly agree,04,02,02,Once or twice a month,Once or twice a month,Once or twice a month,340.5593,377.1693,360.8117,377.9483,384.1798,409.1058,325.7595,356.138,384.9587,343.675,371.7168,348.3487,355.3591,390.4113,344.454,428.5792,422.3477,386.5166,435.5897,402.0953,384.9587,360.8117,383.4008,392.7481,373.2747,359.2538,346.7908,381.843,342.1172,394.306,388.0745,358.4748,375.6115,377.1693,426.2424,356.138,355.3591,388.0745,372.4957,413.7794,260.6139,291.0878,265.4256,308.7306,286.2761,293.4912,322.3984,301.8836,296.2887,309.3435
Australia,0000395,12,1996,Female,One or two times,None,1,Yes,Yes,Yes,NA,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Three or more,Two,Two,26-100 books,Agree,Agree,03,04,05,Almost every day,Every day,Every day,474.225,510.0561,527.1927,490.5826,510.0561,497.5931,513.1718,446.9621,472.6671,446.9621,492.9195,499.151,428.2676,443.8464,428.2676,486.688,509.2771,421.2572,458.6462,421.2572,520.9612,515.5086,474.225,475.0039,474.225,513.9508,489.8037,475.0039,487.4669,475.0039,544.3293,531.0874,520.1823,521.7401,520.1823,513.1718,467.9935,466.4356,484.3511,466.4356,452.9196,501.3725,557.7685,509.3156,526.7904,456.1171,488.7542,505.539,480.3618,524.1887
Australia,0000151,10,1996,Female,One or two times,Three or four times,2,Yes,No,No,Yes,No,No,<ISCED level 3A>,NA,Three or more,Three or more,Three or more,One,One,26-100 books,NA,NA,02,06,07,Once or twice a week,Almost every day,Every day,283.7747,300.1324,294.6799,351.5423,294.6799,319.6059,257.2909,291.5641,314.1533,322.7216,278.3222,217.565,249.5015,284.5537,259.6277,346.0897,282.9958,320.3848,339.0793,301.6903,353.1002,295.4588,290.0062,353.1002,316.4901,293.122,273.6485,297.7956,322.7216,338.3004,288.4484,233.9227,254.954,286.1115,318.048,301.6903,268.196,331.2899,314.9322,360.8895,290.086,311.5324,334.5674,325.0356,334.5674,227.0048,295.0765,285.7516,318.3887,285.7516
Australia,0000114,03,1997,Female,None,Three or four times,4,Yes,Yes,NA,NA,NA,NA,<ISCED level 2>,<ISCED level 2>,Three or more,Three or more,Three or more,Two,Two,26-100 books,Agree,Agree,02,06,06,Once or twice a month,Once or twice a month,Every day,448.9874,447.4295,455.2189,477.8081,477.0291,463.0083,424.8403,463.0083,423.2824,458.3346,497.2815,434.1876,473.1344,437.3033,466.124,515.1971,442.7559,487.1553,455.9978,470.7976,510.5234,477.0291,498.0604,475.4713,513.6392,433.4086,452.1031,437.3033,465.3451,462.2293,417.8299,449.7663,427.1771,459.1136,471.5766,416.272,445.0927,442.7559,465.3451,459.1136,463.8016,488.4252,466.1846,506.6944,475.7163,396.2514,404.6438,419.5636,435.4159,414.9012
Australia,0000093,01,1997,Male,None,One or two times,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Three or more,Three or more,Three or more,101-200 books,NA,NA,02,06,06,Almost every day,Once or twice a month,Almost every day,773.7264,741.0111,738.6742,753.4741,783.8526,817.3469,753.4741,777.6211,734.7796,755.8109,811.8944,751.9162,773.7264,732.4427,770.6107,829.8099,770.6107,786.1894,760.4845,762.0424,765.9371,716.0851,755.0319,691.1591,745.6847,681.0329,741.79,755.0319,737.8953,764.3792,687.2644,771.3896,778.4001,782.2947,783.8526,723.0955,778.4001,842.2729,787.7473,811.8944,755.414,748.9985,723.3362,722.5343,763.4335,747.3331,729.6158,732.4133,729.6158,782.7676
Australia,0000770,01,1997,Female,None,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,NA,Two,Three or more,Two,Three or more,0-10 books,Strongly agree,Strongly agree,05,04,04,Every day,Never or hardly ever,Never or hardly ever,308.6228,261.1076,252.5393,304.7282,274.3496,245.5289,272.0128,311.7386,261.1076,258.7708,232.287,267.3391,312.5175,253.3183,247.8657,257.213,294.602,335.8857,268.897,272.7917,267.3391,309.4018,338.2225,278.2443,297.7177,326.5384,297.7177,349.1276,312.5175,323.4227,279.8021,239.2974,279.8021,240.0763,282.139,300.8335,269.676,317.1912,269.676,300.0545,325.7505,306.6871,293.9781,345.6083,290.8009,309.9963,258.7094,208.3551,278.2917,224.2074
Australia,0000579,03,1997,Male,Three or four times,None,1,Yes,Yes,Yes,Yes,NA,Yes,<ISCED level 1>,<ISCED level 1>,Three or more,Three or more,Two,Three or more,Three or more,11-25 books,NA,NA,03,04,04,Once or twice a month,Once or twice a week,Almost every day,321.9427,283.7747,314.1533,291.5641,290.7852,314.9322,272.8696,308.7007,313.3744,305.585,316.4901,265.0802,329.732,324.2795,346.0897,316.4901,294.6799,334.4057,337.5214,318.048,330.511,266.6381,327.3952,298.5745,296.2377,262.7434,270.5328,275.9854,247.1647,238.5964,293.9009,309.4797,314.1533,264.3013,270.5328,284.5537,327.3952,316.4901,296.2377,290.7852,303.3576,287.3187,277.6953,276.0914,300.1498,293.4912,310.276,314.006,317.7359,277.6389
Australia,0000210,04,1997,Female,One or two times,One or two times,1,Yes,Yes,NA,Yes,NA,Yes,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,201-500 books,NA,NA,02,06,07,Once or twice a month,Once or twice a week,Every day,442.6001,475.3155,479.9891,494.01,465.1893,522.0517,481.547,466.7472,490.8942,477.6523,522.0517,462.8525,425.4635,461.2946,455.0631,548.5356,508.8098,472.1997,490.1153,447.2737,495.5678,466.7472,456.621,472.1997,448.0527,443.379,476.8733,441.0422,427.0213,425.4635,464.4103,443.379,444.9369,405.2111,420.7898,496.3468,489.3363,464.4103,472.9787,515.0413,482.309,495.018,509.3156,507.727,507.727,500.5035,513.5584,519.1533,496.7736,544.3305
Australia,0000151,01,1997,Female,Five or more times,None,2,Yes,Yes,Yes,No,Yes,No,"<ISCED level 3B, 3C>","<ISCED level 3B, 3C>",Three or more,Three or more,Three or more,Two,NA,101-200 books,NA,NA,03,07,07,Once or twice a week,Every day,Every day,572.8384,581.4068,582.1857,531.5548,602.4381,636.7113,607.8906,595.4276,599.3223,557.2597,580.6278,529.9969,552.5861,533.8916,500.3973,519.8707,466.124,473.9134,449.7663,444.3138,606.3328,554.9229,579.8489,558.0386,542.4599,542.4599,582.9646,565.828,522.9864,556.4808,478.587,519.8707,501.9551,464.5661,515.976,553.365,616.4589,566.6069,550.2493,592.3119,586.2048,593.3536,605.2683,597.3252,639.4236,578.7393,586.1992,600.1865,559.157,626.2962
Australia,0000398,02,1997,Male,None,Three or four times,1,Yes,Yes,NA,Yes,NA,NA,<ISCED level 3A>,<ISCED level 1>,Three or more,Three or more,One,Three or more,One,0-10 books,Strongly agree,Strongly agree,01,03,02,Never or hardly ever,Never or hardly ever,Once or twice a month,303.404,363.3821,359.4875,308.8565,304.1829,253.552,341.5719,347.8034,355.5928,368.8347,145.2796,220.0576,223.9523,225.5102,253.552,262.8992,361.0453,371.9505,375.0662,380.5188,178.774,233.2996,265.236,257.4466,283.1516,369.6136,378.9609,322.8774,333.7825,298.7303,360.2664,368.8347,304.9618,337.6772,301.8461,402.329,420.2446,353.256,360.2664,327.551,275.2895,248.8253,286.5167,244.0136,236.7961,314.9385,271.1115,283.2339,272.9765,228.2171
Australia,0000684,12,1996,Male,One or two times,None,2,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Two,Two,Two,26-100 books,NA,NA,02,05,06,Once or twice a week,Never or hardly ever,Almost every day,511.0687,553.9103,528.9843,567.1522,460.4378,549.2366,500.9425,486.9216,567.9311,459.6588,558.5839,534.4368,505.6161,534.4368,424.6066,585.0678,532.879,473.6797,539.1105,444.0801,568.7101,536.7736,507.953,550.7945,464.3325,403.5753,514.9634,481.4691,457.322,530.5421,366.1863,506.3951,465.8903,459.6588,536.7736,409.8068,543.0051,518.0791,512.6266,585.8467,462.9446,502.2399,515.873,501.438,471.766,521.0183,527.5457,527.5457,523.8157,498.6386
Australia,0000151,11,1996,Female,None,Three or four times,1,Yes,Yes,NA,NA,NA,NA,<ISCED level 2>,<ISCED level 3A>,Three or more,Three or more,Two,Two,Two,11-25 books,Agree,Disagree,99,99,99,NA,NA,NA,353.7233,340.4814,380.9861,339.7024,334.2499,368.5231,361.5127,342.8182,388.7755,383.3229,386.4387,372.4178,356.8391,380.9861,373.1968,307.766,285.9558,283.6189,308.5449,313.2186,359.1759,358.3969,359.1759,374.7546,370.081,387.2176,338.1446,398.1228,326.4605,352.9444,338.1446,297.6398,382.544,311.6607,336.5867,451.0905,383.3229,447.1958,377.8704,424.6066,448.392,411.0594,462.6896,426.1513,430.1229,410.0522,402.5923,441.7568,368.0903,388.605
Australia,0000659,11,1996,Female,None,None,1,Yes,NA,Yes,NA,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Three or more,One,Two,11-25 books,Agree,Agree,05,05,05,Never or hardly ever,Never or hardly ever,Every day,365.9526,397.8891,393.9944,418.9204,381.5314,365.9526,400.2259,430.6045,380.7525,416.5836,369.0684,402.5627,417.3625,373.742,405.6785,293.5115,325.4479,341.0266,283.3853,325.4479,372.9631,401.0048,422.0361,381.5314,432.9413,392.4365,345.7003,378.4156,356.6054,443.8464,372.9631,283.3853,369.0684,300.5219,412.6889,360.5001,328.5636,345.7003,351.1528,404.8995,441.7992,429.0903,464.0399,444.1822,433.8561,388.978,383.3831,374.9907,395.5054,368.4633
Australia,0000441,05,1996,Male,One or two times,None,1,Yes,Yes,NA,Yes,No,No,<ISCED level 2>,<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,Three or more,101-200 books,Agree,Agree,02,06,06,Never or hardly ever,Once or twice a month,Almost every day,388.9313,348.4265,396.7207,367.121,352.3212,377.2472,364.0053,419.3099,402.9522,362.4474,375.6894,353.1002,416.1941,379.584,371.7947,333.6267,342.974,397.4996,385.8155,361.6685,346.0897,318.048,372.5736,378.0262,352.3212,395.1628,353.1002,332.8478,324.2795,387.3734,379.584,321.1637,305.585,276.7643,353.1002,344.5319,317.269,278.3222,294.6799,373.3525,311.9384,258.2081,315.9481,285.4742,246.1789,347.2958,321.1861,396.7176,328.646,273.6292
Australia,0000152,12,1996,Male,None,None,1,NA,NA,NA,NA,Yes,NA,NA,NA,Two,Three or more,Two,One,One,201-500 books,Strongly agree,Strongly agree,02,01,01,Never or hardly ever,Never or hardly ever,Never or hardly ever,395.0849,449.6105,436.3686,421.5688,432.4739,481.547,462.0735,444.158,469.084,430.916,459.7367,459.7367,435.5897,462.8525,409.8847,435.5897,417.6741,413.0005,425.4635,361.5906,453.5052,444.158,417.6741,428.5792,386.5166,423.1267,403.6532,348.3487,418.453,454.2842,434.8107,413.7794,342.8961,454.2842,448.8316,500.2415,428.5792,419.232,461.2946,505.694,446.6651,482.7527,465.1099,467.5157,518.8402,454.8116,507.031,490.2462,509.8284,514.4909
Australia,0000687,07,1996,Female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,97,97,NA,NA,NA,331.2899,326.6163,352.3212,301.6903,360.1106,306.3639,289.2273,366.3421,342.974,238.5964,294.6799,323.5005,409.1837,365.5632,272.8696,281.4379,309.4797,369.4579,344.5319,274.4275,288.4484,299.3535,400.6154,331.2899,250.2804,322.7216,343.7529,293.9009,287.6694,318.048,293.122,315.7112,263.5224,261.1855,312.5954,380.363,402.9522,379.584,342.974,372.5736,321.8584,377.4601,334.5674,336.9503,378.2544,404.737,420.5893,394.4797,393.5472,389.8172
Australia,0000265,07,1996,Male,None,One or two times,1,Yes,Yes,No,Yes,No,No,<ISCED level 2>,<ISCED level 2>,Three or more,Two,Two,Two,One,26-100 books,NA,NA,03,04,04,Once or twice a week,Almost every day,Every day,463.7093,456.6989,476.9512,471.4987,507.3298,417.752,476.9512,504.2141,477.7302,487.0774,410.7415,465.2672,481.6249,455.9199,448.1305,456.6989,491.7511,480.8459,478.5091,465.2672,452.8042,514.3402,514.3402,494.8668,491.7511,467.604,462.1514,480.8459,481.6249,483.9617,441.1201,450.4674,473.0566,505.7719,472.2776,461.3725,484.7406,521.3507,517.456,488.6353,439.6882,456.5291,466.9544,456.5291,518.2788,491.1787,500.5035,500.5035,502.3685,574.1701
Australia,0000137,03,1997,Male,Five or more times,One or two times,1,Yes,No,Yes,Yes,No,Yes,<ISCED level 1>,<ISCED level 3A>,Three or more,Two,Three or more,Two,One,0-10 books,Strongly agree,Strongly agree,04,07,07,Every day,Once or twice a week,Almost every day,563.2575,565.5943,570.268,612.3306,638.0355,612.3306,588.1835,586.6256,667.6351,566.3733,609.9938,598.3097,599.8676,668.4141,567.1522,563.2575,579.6152,586.6256,627.1304,550.0156,603.7623,595.9729,624.0146,663.7405,570.268,608.4359,588.9625,634.1408,514.9634,640.3723,624.0146,626.3515,673.0877,500.1636,679.3192,645.046,609.2148,654.3932,522.7528,656.73,541.5353,549.5547,547.9508,600.8792,584.0383,624.5244,617.997,616.132,688.8661,664.6214
Australia,0000467,06,1996,Female,One or two times,One or two times,2,Yes,Yes,NA,Yes,NA,NA,"<ISCED level 3B, 3C>",<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,Two,26-100 books,Disagree,Strongly disagree,01,06,07,Once or twice a month,Every day,Every day,533.9695,485.6753,525.4012,557.3376,569.0217,488.0122,563.5691,566.6848,543.3167,553.4429,495.0226,551.1061,600.1792,589.274,579.9268,499.6962,535.5273,569.8006,555.0008,515.275,477.107,529.2958,548.7693,530.0748,561.2323,492.6858,534.7484,557.3376,545.6535,556.5587,507.4856,557.3376,570.5795,535.5273,544.8746,453.7389,528.5169,505.1488,516.0539,542.5378,583.4247,535.7661,561.184,560.3897,600.8995,567.6427,548.0604,558.3178,567.6427,538.7355
Australia,0000382,08,1996,Female,None,None,1,Yes,Yes,Yes,No,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Two,One,Two,101-200 books,NA,NA,02,03,03,Once or twice a week,Never or hardly ever,Every day,605.1644,580.2384,567.7754,591.1435,619.1852,651.9006,586.4699,596.596,635.5429,644.1112,672.153,573.2279,614.5116,645.6691,649.5638,661.2479,579.4594,581.7962,619.1852,603.6065,633.2061,555.3124,569.3332,618.4063,633.985,596.596,557.6492,626.1957,552.9755,579.4594,590.3645,572.449,655.0164,549.8598,632.4272,636.3219,607.5012,652.6795,570.1122,618.4063,684.7787,622.8225,641.886,671.2754,625.9997,655.2965,614.2671,638.5117,631.0518,618.9295
Australia,0000155,07,1996,Male,One or two times,One or two times,1,Yes,No,No,Yes,No,No,<ISCED level 3A>,<ISCED level 1>,Three or more,Three or more,Three or more,Two,Two,0-10 books,Strongly agree,Agree,06,07,06,Every day,Every day,Every day,515.1192,510.4456,510.4456,554.0661,523.6875,575.8763,497.9826,561.0765,533.0347,561.0765,550.1714,450.4674,512.0034,507.3298,524.4664,555.6239,433.3307,506.5509,515.1192,504.2141,589.8972,515.1192,554.0661,564.1922,574.3184,536.1505,527.5822,512.0034,486.2985,472.2776,518.2349,513.5613,467.604,463.7093,416.1941,616.3811,605.4759,592.234,529.919,578.2131,517.2363,473.1293,472.3274,554.9277,482.7527,516.0761,513.2786,518.8736,580.4178,514.2111
Australia,0000435,07,1996,Male,None,None,1,Yes,Yes,NA,Yes,Yes,NA,<ISCED level 3A>,"<ISCED level 3B, 3C>",Three or more,Three or more,Three or more,Three or more,Two,26-100 books,Agree,Strongly agree,02,05,05,Once or twice a week,Every day,Every day,446.6506,385.8934,411.5984,374.9883,374.9883,468.4608,407.7037,456.7768,416.272,418.6088,410.0405,331.3678,385.8934,355.5149,352.3991,492.6079,438.8612,495.7236,442.7559,443.5348,429.5139,385.8934,389.0092,410.8194,407.7037,455.9978,416.272,417.0509,455.2189,434.9665,439.6401,380.4409,353.957,443.5348,404.5879,393.6828,398.3564,364.0832,422.5035,393.6828,437.6032,395.902,418.3565,402.3176,378.2592,501.6225,468.9855,444.7408,457.7956,451.2682
Australia,0000443,07,1996,Male,One or two times,None,1,Yes,Yes,Yes,Yes,No,No,<ISCED level 3A>,<ISCED level 2>,Three or more,Three or more,Three or more,Three or more,Two,101-200 books,Agree,Agree,04,07,06,Almost every day,Every day,Every day,483.1048,488.5574,456.621,457.3999,508.0308,462.8525,477.6523,479.2102,540.7462,504.1362,481.547,466.7472,492.4521,540.7462,486.2206,419.232,403.6532,417.6741,504.1362,434.0318,471.4208,452.7263,461.2946,530.62,497.1257,534.5147,518.936,519.7149,575.0195,526.7253,472.1997,489.3363,456.621,494.01,458.1788,516.5992,490.8942,533.7358,563.3354,494.01,481.0686,525.1756,497.1075,465.0297,489.89,560.8355,554.3081,547.7807,528.1984,558.038
Australia,0000195,08,1996,Female,One or two times,NA,4,Yes,Yes,Yes,Yes,NA,Yes,<ISCED level 3A>,<ISCED level 1>,Three or more,Three or more,Three or more,Three or more,Three or more,26-100 books,NA,NA,06,07,07,Never or hardly ever,Once or twice a week,Every day,373.3525,399.0575,417.752,461.3725,420.8677,321.1637,335.1846,334.4057,354.658,360.1106,363.2264,401.3943,395.9417,387.3734,426.3203,320.3848,397.4996,379.584,371.7947,402.1732,385.0366,396.7207,392.826,397.4996,411.5205,371.7947,335.9635,305.585,339.8582,331.2899,363.2264,314.9322,291.5641,342.974,348.4265,402.9522,367.121,343.7529,405.289,365.5632,379.0487,336.9503,426.7073,413.2041,370.3113,342.2604,326.4081,381.4248,431.7792,333.868
Australia,0000114,04,1997,Male,None,One or two times,1,Yes,Yes,No,Yes,No,No,"<ISCED level 3B, 3C>",<ISCED level 3A>,Three or more,Two,Three or more,Three or more,One,0-10 books,NA,NA,03,03,03,Once or twice a week,Once or twice a week,Once or twice a week,396.9544,324.5132,340.0919,386.8282,352.5549,358.0075,389.165,355.6707,333.0815,307.3765,344.7655,395.3965,367.3547,335.4183,313.608,410.1963,453.8168,438.238,412.5331,389.9439,413.312,457.7115,453.0379,418.7646,398.5122,424.2172,389.9439,376.702,448.3642,397.7333,386.8282,377.4809,350.997,431.2276,384.4914,446.8064,405.5227,416.4278,452.2589,432.0065,323.8874,310.2543,299.829,299.829,296.6212,385.9008,335.5464,314.0992,353.2637,342.0739
Australia,0000600,06,1996,Male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,97,97,NA,NA,NA,270.9223,439.9517,301.3008,351.9318,328.5636,363.6158,446.1832,302.0798,250.6699,387.7629,367.5105,441.5096,288.0589,253.7856,376.0788,334.0162,445.4043,305.9745,243.6594,337.9109,365.9526,427.4887,313.7638,260.0171,373.742,286.501,332.4583,376.8578,369.0684,321.5532,268.5854,314.5428,341.0266,328.5636,310.6481,310.6481,371.4052,386.984,415.0257,345.7003,221.3186,350.4317,332.7889,367.2726,305.5228,283.6069,431.8724,376.8557,365.6658,322.7714
Australia,0000171,04,1997,Male,None,None,1,Yes,Yes,No,Yes,No,No,<ISCED level 3A>,<ISCED level 3A>,Three or more,Two,Two,One,One,101-200 books,Agree,Agree,04,02,02,Once or twice a month,Never or hardly ever,Almost every day,497.1257,520.4938,524.3885,541.5252,461.2946,541.5252,540.7462,615.5242,550.0935,520.4938,511.9255,494.7889,589.0403,506.473,485.4417,442.6001,455.0631,540.7462,467.5261,465.9682,521.2728,510.3677,603.0612,518.936,528.2832,507.2519,492.4521,492.4521,483.1048,504.1362,482.3259,481.547,471.4208,463.6314,463.6314,491.6732,508.0308,496.3468,472.1997,504.9151,533.195,519.562,497.9094,513.9483,477.0589,533.7934,546.8482,563.633,558.038,499.2913
Australia,0000443,10,1996,Male,None,None,2,Yes,Yes,Yes,NA,NA,NA,<ISCED level 3A>,<ISCED level 3A>,Three or more,Three or more,Three or more,Two,One,26-100 books,NA,NA,04,05,04,Never or hardly ever,Never or hardly ever,Every day,526.0243,470.7197,451.2463,474.6144,476.9512,480.8459,525.2454,450.4674,501.0983,495.6457,455.141,490.1932,411.5205,469.9408,451.2463,477.7302,504.2141,441.1201,500.3194,451.2463,462.9304,471.4987,429.436,475.3934,464.4882,459.0357,550.1714,521.3507,464.4882,515.1192,402.1732,535.3716,459.8146,425.5414,500.3194,452.0252,530.6979,499.5404,464.4882,544.7188,510.0188,461.9021,446.6651,474.7332,422.6068,543.1182,485.304,479.7091,504.8862,464.7893
Australia,0000405,01,1997,Female,None,None,1,Yes,Yes,Yes,No,No,No,"<ISCED level 3B, 3C>",<ISCED level 3A>,Three or more,Three or more,Three or more,Three or more,Two,101-200 books,Agree,Agree,05,04,04,Almost every day,Never or hardly ever,Once or twice a week,626.7409,587.794,534.8263,576.8889,599.4781,615.8358,581.5625,596.3624,611.9411,534.0474,578.4468,562.868,572.2153,594.8045,531.7105,632.9724,588.573,619.7305,635.3092,590.1309,674.2561,655.5616,661.0142,675.03510000000006,617.3937,611.1622,551.9629,563.647,583.1204,624.4041,657.8984,569.8785,599.4781,590.9098,671.9193,597.9202,583.1204,584.6783,593.2466,650.888,618.0566,598.9932,579.9298,601.3761,625.9997,632.0776,624.6177,568.6684,618.0903,632.0776
