state,schtype,yr,birthmonth,birthyr,gender,desk,room,computer,internet,solarpanels,tvs,cars,music_instr,books,birthcnt,mother_birthcnt,father_birthcnt,test_anxiety,ambitious,prefer_team,make_friends_easy,tardy,science_fun,breakfast,work_pay,sport,internet_use,install_software,outhours_study,math_time,read_time,science_time,belong,anxtest,motivat,language,home_edres,home_poss,wealth,stuweight,math,science,read
ACT,Ind,Y10,9,1999,male,1,1,1,1,0036001,3,4,4,5,1,1,1,3,4,2,1,4,NA,NA,NA,NA,4,4,11,325,325,325,0.1157,0.114,1.8543,313,1.1563,2.0478,1.4379,4.1917,464.97119999999995,483.1576,430.5422999999999
ACT,Ind,Y10,9,1999,male,1,1,1,1,0036002,3,2,3,3,1,2,2,2,2,2,3,1,NA,NA,NA,NA,3,NA,16,300,300,300,-0.7104,-0.6871,1.1359,329,1.1563,0.8815,0.0975,4.1917,597.6078,623.6558000000001,571.7027999999998
ACT,Ind,Y10,9,1999,male,1,1,1,1,0036002,4,4,3,3,1,1,1,2,4,2,2,1,3,1,1,1,5,3,28,300,300,300,0.4801,-0.0465,0.9799,313,1.1563,0.892,1.2686,4.1917,458.8411,477.7139,476.64139999999986
ACT,Ind,Y10,4,2000,male,1,1,1,1,0036002,3,3,4,5,1,2,2,2,3,1,2,1,3,1,2,1,6,3,9,325,260,260,-0.4725,-0.2729,0.1111,313,-1.0509,0.7738,1.0464,4.1917,617.6537,667.2988,645.3504
ACT,Ind,Y10,4,2000,male,1,1,1,1,0036002,4,4,4,4,1,1,1,3,3,3,1,2,3,1,1,1,7,4,24,195,195,195,1.5043,0.0647,1.3961,313,-0.1108,0.9248,1.7385,1,542.0063,581.8406,551.7099
ACT,Ind,Y10,12,1999,female,1,1,1,1,0036002,4,4,4,5,1,1,1,2,4,2,2,1,3,1,1,1,5,2,20,240,240,240,0.2947,-1.1801,0.9799,313,1.1563,2.1057,3.2089,1,590.3907,606.4252,594.3990999999999
QLD,Ind,Y10,4,2000,female,1,1,1,1,0036002,3,4,1,5,1,1,1,3,3,3,3,3,3,1,2,1,5,3,14,200,200,200,-0.873,0.2594,0.4631,313,0.0321,0.3116,0.6003,22.30922,561.899,611.5925,614.4736999999999
QLD,Ind,Y10,11,1999,female,1,1,1,1,0036002,4,4,3,4,1,1,1,3,3,3,2,2,1,1,2,1,5,3,17,200,200,200,0.7244,1.2918,0.1111,313,1.1563,2.2171,2.1545,22.30922,559.3394,543.4844,588.2491
QLD,Ind,Y10,1,2000,female,1,1,1,1,0036002,4,3,4,2,NA,1,2,2,3,2,2,1,3,1,2,1,5,3,18,200,200,200,-0.3381,-0.2729,-0.4495,313,1.1563,1.3525,1.3664,22.30922,590.7620000000001,593.8867,633.0473
QLD,Ind,Y10,3,2000,female,1,1,1,1,0036001,4,4,1,4,NA,1,1,3,3,4,1,1,2,1,2,1,5,3,14,200,200,200,0.2067,0.0157,-0.1651,313,1.1563,1.5723,1.4702,22.30922,439.23789999999997,354.6757,419.11370000000005
QLD,Ind,Y10,1,2000,female,1,1,1,2,0036002,4,4,4,3,1,1,1,3,3,3,2,2,3,1,1,1,4,3,25,200,200,200,-0.5917,-0.4305,-0.8133,313,1.1563,1.0027,0.3186,22.30922,453.51140000000004,470.21309999999994,481.8362
QLD,Ind,Y10,3,2000,female,1,1,1,1,0036002,4,3,3,1,1,1,1,3,4,3,1,1,1,1,1,1,5,4,28,200,200,200,2.5915,0.8425,0.9799,313,1.1563,0.9491,1.0385,22.30922,516.2497000000001,561.8172000000002,575.4359000000001
QLD,Ind,Y10,12,1999,female,1,1,1,1,0036002,NA,4,2,5,2,2,2,3,4,3,2,1,3,1,1,1,4,3,12,200,200,200,-0.2137,0.6007,0.2405,313,1.1563,1.3223,0.6826,22.30922,475.3692000000001,516.9114,505.7732
QLD,Ind,Y10,1,2000,female,1,1,1,1,0036001,3,4,4,6,1,1,1,2,4,2,1,3,1,2,2,1,4,3,9,200,200,200,-0.0099,-0.4331,1.8543,313,1.1563,2.0194,1.1423,22.30922,630.6587,616.4961,652.2421999999999
QLD,Ind,Y10,12,1999,female,1,1,1,1,0036002,2,3,3,6,1,2,2,2,4,1,1,1,4,1,2,1,5,4,20,200,200,200,1.0676,-0.5306,1.8543,313,1.1563,1.382,0.4454,22.30922,693.9198,745.2411,754.5141000000001
QLD,Ind,Y10,9,1999,female,1,NA,1,1,0036002,3,3,3,6,1,2,1,4,2,4,2,2,1,2,1,1,4,3,3,150,150,150,-1.3405,2.5493,-0.8771,313,1.1563,1.2774,0.9038,22.30922,446.8383,553.7993,588.8684000000001
QLD,Ind,Y10,9,1999,female,1,1,1,1,0036002,4,4,3,4,1,2,1,2,4,2,2,2,3,1,2,1,5,1,13,200,200,0,1.398,-0.9109,0.2915,313,0.0321,1.403,2.4349,26.70441,538.2231,555.6759999999999,603.0037
QLD,Ind,Y10,9,1999,female,1,1,1,1,0036001,4,4,1,3,1,1,1,3,NA,4,1,2,4,2,1,1,5,4,34,200,200,200,0.514,0.7993,0.4125,313,1.1563,1.0859,2.0714,26.70441,511.30420000000004,518.1191000000001,518.2039
QLD,Ind,Y10,6,1999,female,1,1,1,1,0036001,4,4,4,6,1,1,1,2,3,3,2,2,3,1,2,1,4,3,11,200,200,200,-0.3381,0.0244,-1.3169,313,0.0321,1.4036,1.8855,26.70441,596.0677,640.8394000000001,601.6867
QLD,Ind,Y10,8,1999,female,1,1,1,1,0036002,NA,3,1,3,1,1,1,1,4,1,3,1,2,1,2,2,6,1,37,180,180,180,-0.5064,-0.1462,1.8543,313,1.1563,0.4048,0.774,26.70441,535.2751999999999,605.3207,612.6799
QLD,Ind,Y10,5,1999,female,1,2,1,1,0036002,2,3,2,4,1,1,2,2,3,3,2,3,2,1,NA,1,3,3,51,200,200,200,-0.3381,-0.59,0.4094,313,1.1563,0.4977,-0.2023,26.70441,558.9192999999999,617.0534,595.7356000000001
QLD,Ind,Y10,9,1999,female,1,1,1,1,0036001,3,3,4,5,1,1,2,3,3,2,1,1,3,1,2,2,6,3,36,400,200,200,0.3645,0.5306,1.3961,313,0.0321,0.704,0.5421,26.70441,676.8911,670.1379,643.3485999999999
QLD,Ind,Y10,6,1999,female,1,1,1,1,0036001,4,3,1,6,1,1,1,3,3,2,2,1,4,1,2,2,5,3,16,180,180,360,-0.9214,0.7616,1.3961,313,1.1563,1.3308,1.8298,26.70441,615.2868,675.8124,667.7062
QLD,Ind,Y10,5,1999,female,1,1,1,1,0036002,2,3,4,4,1,1,2,2,3,3,2,1,2,1,1,1,5,2,10,220,220,220,-0.5753,-0.6871,0.8748,313,0.0321,0.8443,0.0464,26.70441,412.8362,463.9201999999999,529.0979
QLD,Ind,Y10,6,1999,female,1,1,1,1,0036001,3,4,1,4,2,2,2,1,4,1,1,1,1,2,2,1,7,3,NA,200,250,0,2.5915,-2.505,-1.2202,313,0.0321,0.9633,2.0207,26.70441,651.8072999999999,633.1201000000002,607.885
QLD,Ind,Y10,1,2000,female,1,2,1,1,0036002,2,3,3,1,1,1,2,3,4,2,3,2,4,1,2,2,5,4,15,200,200,200,-1.2245,-0.3745,0.9799,313,-1.3175,-0.3862,-0.0139,4.00029,654.7498,700.7002999999999,674.2953999999999
QLD,Ind,Y10,3,2000,female,1,1,1,1,0036002,2,4,2,4,1,1,1,3,3,3,3,1,4,2,2,1,4,1,23,240,240,240,-0.2234,1.3418,0.4631,313,-0.7218,-0.1895,0.2459,30.59539,573.4141999999999,601.2153999999998,622.5197999999999
QLD,Ind,Y10,10,1999,female,1,1,1,1,0036002,4,4,2,2,2,2,2,3,2,3,2,1,2,1,2,2,5,3,13,240,240,240,-0.3381,0.0274,-0.61,625,1.1563,0.7233,0.7668,30.59539,590.7194000000001,530.7466,597.4800000000001
QLD,Ind,Y10,1,2000,female,1,1,1,1,0036002,3,4,3,2,1,1,2,3,4,4,2,1,2,1,2,1,4,3,NA,240,240,0,-0.3381,0.9908,-0.0985,313,1.1563,0.862,1.1887,30.59539,451.0847,393.918,496.45739999999995
QLD,Ind,Y10,11,1999,female,1,1,1,1,0036001,3,3,4,4,1,2,2,2,3,3,3,1,1,1,2,2,2,3,13,200,200,200,-1.072,-0.0465,0.8598,641,1.1563,1.059,0.6984,30.59539,648.3573,714.4975999999999,683.539
QLD,Ind,Y10,1,2000,female,1,1,1,1,0036002,4,3,2,2,1,2,1,3,3,3,2,2,3,1,2,1,2,3,12,240,240,240,-1.0521,1.3538,0.1111,313,-0.9706,0.3946,0.9746,30.59539,512.7945,549.9274,573.4336999999999
QLD,Ind,Y10,4,2000,female,1,1,1,1,0036002,3,3,2,3,1,2,1,2,3,3,2,2,4,2,2,1,5,4,3,240,240,240,-0.3381,-0.4968,0.1609,313,0.0321,0.6707,1.1687,30.59539,565.8174999999999,683.4658999999999,684.9234
QLD,Ind,Y10,10,1999,male,1,1,1,1,0036002,3,4,1,4,2,2,2,1,4,3,2,1,1,1,2,1,5,2,36,200,200,200,0.0248,-2.505,0.2405,801,-0.9044,0.4489,1.668,25.36862,532.5056999999999,525.408,502.30420000000015
QLD,Ind,Y10,8,1999,male,1,1,1,1,0036002,4,4,4,3,1,1,2,2,3,2,4,2,3,1,2,1,5,3,11,240,240,180,-3.1297,-0.2154,-0.2598,313,1.1563,1.182,1.4158,25.36862,431.02340000000004,420.95589999999993,403.2123000000001
QLD,Ind,Y10,2,2000,male,1,1,1,1,0036001,4,3,3,2,1,1,2,3,4,3,2,1,3,1,2,1,6,3,12,240,240,240,-0.3381,0.5209,1.8543,313,1.1563,1.6281,1.4715,25.36862,488.63929999999993,514.6395,542.9727
QLD,Ind,Y10,12,1999,male,1,1,1,1,0036002,4,4,2,3,1,1,1,3,3,3,1,1,3,1,1,1,5,4,8,240,240,240,0.7934,-0.1679,0.515,313,0.0321,0.9326,1.7301,25.36862,497.93689999999987,511.9084000000001,461.06859999999995
QLD,Ind,Y10,6,1999,female,1,1,1,1,0036001,4,4,3,3,1,1,1,3,3,3,2,2,2,1,2,1,5,1,10,200,200,200,-0.3381,-0.2039,-1.0701,313,-1.0509,0.7698,1.6663,30.18911,505.3201,474.41840000000013,481.59310000000005
QLD,Ind,Y10,5,1999,male,1,1,1,1,0036002,3,3,2,2,1,2,1,2,3,3,2,2,2,1,2,1,3,3,13,240,240,0,-0.3381,-0.5306,-0.0712,313,0.0321,0.1221,0.6855,24.04036,531.9862,549.3754999999999,529.9957999999999
QLD,Ind,Y10,9,1999,male,1,1,1,1,0036001,3,4,1,3,1,1,1,2,3,3,1,1,3,1,1,1,2,3,20,240,240,240,2.5915,-0.2506,0.4601,313,1.1563,1.2005,1.2901,24.04036,481.3366,455.41999999999996,421.3441999999999
QLD,Ind,Y10,9,1999,male,1,1,1,1,0036002,4,4,4,4,1,1,1,1,4,3,1,2,1,2,1,1,5,4,25,240,240,480,2.5915,-2.505,1.8543,313,1.1563,1.9016,1.402,24.04036,640.3429000000001,658.3286999999999,611.9226
QLD,Ind,Y10,8,1999,female,1,1,1,1,0036001,3,4,3,4,1,1,1,4,4,4,1,2,3,1,1,1,7,2,20,240,240,240,1.5043,2.5493,0.5387,313,-0.5343,0.7364,1.0264,2.66686,379.0828,429.52700000000004,469.94039999999995
QLD,Gov,Y10,3,2000,female,1,1,1,1,0036002,2,2,4,5,1,1,1,3,3,2,2,2,3,1,2,2,5,3,18,220,220,220,-0.3381,0.3265,0.4631,313,1.1563,1.3333,0.3252,21.60674,561.0924,596.0847999999999,542.2025
QLD,Gov,Y10,12,1999,female,1,1,1,1,0036002,2,2,4,3,1,1,1,3,2,2,2,1,3,1,2,1,2,2,10,220,220,220,0.6642,0.5209,0.705,313,1.1563,-0.1442,-1.432,21.60674,447.0485,477.17870000000005,468.5688999999999
QLD,Gov,Y10,2,2000,female,2,1,1,1,0036002,3,2,2,5,1,1,1,3,3,4,4,4,4,1,2,1,4,2,12,220,220,220,-2.0732,0.5043,0.075,313,-1.0757,-0.5242,-0.6482,21.60674,325.7508,373.8068,397.2933
QLD,Gov,Y10,9,1999,female,1,1,1,2,0036002,4,3,1,4,1,1,1,3,NA,2,3,1,2,1,2,2,6,NaN,NA,200,200,200,-0.8021,0.5209,-1.1549,313,-0.2991,0.5922,0.1981,21.60674,349.9902,367.3631,375.8845
QLD,Gov,Y10,2,2000,female,1,1,1,1,0036001,3,4,2,6,1,1,1,3,3,2,2,1,3,2,2,1,7,3,16,220,220,220,-0.4725,0.5209,-0.4849,313,0.0321,1.6908,2.206,21.60674,382.0110000000001,425.03939999999994,468.4316
QLD,Gov,Y10,3,2000,male,1,1,1,1,,2,2,3,4,1,1,1,1,2,2,2,1,4,1,2,2,5,2,20,160,160,160,0.4638,-2.505,1.1359,313,1.0727,0.1433,-0.2658,27.44065,538.3323,568.3819000000001,551.6436
QLD,Gov,Y10,2,2000,male,2,1,1,1,0036002,4,3,1,1,1,1,1,3,3,3,2,2,1,1,2,1,7,3,12,220,220,220,-0.1144,-0.2039,-0.1651,313,-2.1806,-0.7338,0.3156,27.44065,350.15510000000006,380.2732,348.3426
QLD,Gov,Y10,8,1999,male,1,1,2,2,0036002,3,3,3,4,1,1,1,3,3,3,2,1,3,2,1,1,1,2,NA,220,220,220,-0.779,-0.1593,-0.1651,313,-1.7275,-1.4776,-1.2752,27.44065,429.1573,457.86170000000004,461.621
QLD,Gov,Y10,1,2000,male,1,2,1,1,0036001,2,4,3,1,1,1,2,3,4,3,1,2,3,1,1,2,3,1,16,220,220,220,2.5915,1.1311,1.8543,313,-0.7218,0.0615,0.7076,27.44065,377.1307,365.30800000000005,304.0899
QLD,Gov,Y10,6,1999,male,2,2,2,2,0036002,4,4,1,1,1,1,1,NA,NA,NA,NA,1,NA,2,2,1,NaN,NaN,NA,180,180,180,NA,NA,NA,313,-3.0852,-2.1168,-0.8914,27.44065,324.9601,362.7046,311.92539999999997
QLD,Gov,Y10,3,2000,male,1,1,1,1,0036002,4,4,4,3,1,1,1,2,2,2,2,2,3,1,2,1,6,3,24,180,180,180,-0.6837,-0.4671,-1.1822,313,-0.1108,0.8027,0.7662,27.44065,456.6554,429.45310000000006,440.27340000000004
QLD,Gov,Y10,10,1999,female,1,1,1,1,0036002,3,NA,2,3,1,1,1,3,NA,2,3,2,3,1,2,2,7,4,4,180,180,180,-2.3396,1.1311,-0.5313,313,0.0321,-0.5857,-0.8653,32.86712,507.2445000000001,532.137,527.9516
QLD,Gov,Y10,12,1999,female,2,1,1,1,0036001,3,3,4,3,1,1,1,4,3,3,2,1,3,1,2,2,6,2,NA,220,220,0,-0.983,1.4098,-0.4849,313,-1.4682,-0.4376,-0.1583,32.86712,536.3565,587.6450000000001,593.5364
QLD,Gov,Y10,9,1999,male,1,1,1,1,0036001,4,4,4,5,1,1,1,NA,NA,3,2,1,NA,NA,NA,NA,NA,NaN,NA,165,165,0,0.2906,NA,NA,313,-0.6303,1.6256,2.0818,37.91213,318.4672,323.58299999999997,211.4164
QLD,Gov,Y10,12,1999,male,1,1,1,1,0036002,4,4,4,4,1,1,1,2,3,3,3,2,2,1,1,1,5,3,20,220,220,0,-1.6242,0.0244,-0.4982,313,1.1563,1.826,1.2607,37.91213,497.9818,547.7338000000001,483.71629999999993
QLD,Gov,Y10,10,1999,male,1,1,1,1,0036001,4,3,2,4,1,2,1,2,3,2,3,1,4,1,1,1,6,4,12,165,165,165,-0.7244,-0.6871,-0.7662,313,1.1563,0.531,0.6295,37.91213,389.28240000000005,415.349,413.47029999999995
QLD,Gov,Y10,2,2000,male,1,1,1,1,0036001,4,4,3,5,1,1,1,3,3,4,2,1,1,1,1,1,1,1,16,220,220,220,0.3171,0.4415,0.8748,313,1.1563,0.8076,1.259,2.64133,288.3229,319.57719999999995,286.1273
QLD,Gov,Y10,1,2000,female,2,2,2,2,0036001,2,4,2,1,1,1,1,2,3,3,2,2,3,1,2,1,2,2,20,220,220,220,-0.3381,-0.4671,-0.1651,313,-3.0852,-2.6835,-1.9187,3.32297,374.1487000000001,351.4463,351.926
QLD,Gov,Y10,1,2000,female,2,1,2,1,0036002,4,3,2,1,1,1,1,3,3,3,2,3,3,2,2,1,7,3,NA,220,220,220,0.6642,0.7186,-0.1651,313,-2.3041,-0.9908,0.1255,3.32297,404.7787,379.24619999999993,388.4412
QLD,Gov,Y10,3,2000,female,1,1,1,1,0036002,3,2,1,2,1,1,1,3,3,3,2,2,2,2,2,2,3,3,16,220,220,220,-0.604,0.8425,-0.4849,313,-0.7218,-1.0945,-0.5945,3.32297,427.9018,485.11410000000006,508.942
QLD,Gov,Y10,4,2000,female,1,1,2,2,0036002,3,4,2,2,1,1,1,2,2,3,1,2,2,2,1,1,7,3,22,220,220,220,0.514,-0.6237,-0.5996,313,-1.7275,-1.1957,-0.7348,3.32297,403.29190000000006,420.1599,456.5185
QLD,Gov,Y10,4,2000,male,2,1,1,2,0036002,4,3,2,2,1,1,1,2,NA,3,2,2,2,1,2,1,4,3,NA,NA,NA,NA,0.6642,-0.6871,-0.5313,313,-2.1806,-0.777,0.1101,2.64133,326.11130000000003,278.4999,257.4162
QLD,Gov,Y10,3,2000,male,2,2,1,1,0036002,4,3,1,4,1,1,1,2,3,3,2,3,2,1,2,1,2,NaN,0,NA,NA,NA,-0.3381,-0.6871,-0.1651,313,-0.7355,-1.2868,-1.3017,2.64133,310.4663999999999,329.2288,262.9974
QLD,Gov,Y10,12,1999,male,1,1,1,1,0036002,4,2,1,5,1,1,1,3,4,2,4,1,4,1,2,2,6,3,NA,300,300,300,-3.1297,1.0461,1.8543,313,-0.1108,-0.6243,-0.7102,2.64133,475.0413,565.2083,513.2641
QLD,Gov,Y10,1,2000,male,2,2,1,1,0036002,4,4,1,1,1,1,1,2,2,3,2,3,3,1,2,1,NaN,NaN,NA,275,275,275,-0.5753,-0.2506,-0.5996,313,-1.746,-1.0163,0.0374,2.64133,370.8437,331.44020000000006,327.9431
QLD,Gov,Y10,6,1999,male,2,1,1,2,0036002,4,2,3,2,1,1,1,3,3,3,2,3,4,1,2,1,2,NaN,NA,55,55,55,0.3171,-0.2039,-0.1651,313,-1.1871,-1.7181,-1.7948,2.64133,339.9015,341.03190000000006,304.1755
QLD,Gov,Y10,3,2000,male,2,1,1,2,0036002,3,4,1,3,1,1,1,3,3,2,2,1,NA,2,1,1,3,NA,NA,NA,NA,NA,-0.5942,0.5209,-0.1651,313,-1.813,-1.9754,-1.4036,2.64133,293.80999999999995,215.11270000000005,192.8539
QLD,Gov,Y10,1,2000,male,2,2,2,2,0036002,2,2,1,NA,1,1,1,2,3,3,2,2,2,1,2,2,1,2,20,275,275,275,-0.3381,-1.1411,-0.8133,313,-4.3706,-5.1835,-3.5147,2.64133,322.0453,365.6145,347.68780000000004
QLD,Gov,Y10,11,1999,male,NA,1,1,1,0036001,4,3,4,2,1,1,1,3,4,4,1,3,3,1,NA,NA,7,4,NA,220,220,220,-0.9921,-0.0345,1.8543,313,1.1466,1.8121,1.6404,2.64133,330.0935,384.828,314.6348
QLD,Gov,Y10,1,2000,male,1,1,1,1,0036001,4,4,2,6,1,1,1,3,3,4,4,4,3,1,2,1,NA,NA,NA,220,220,220,-2.4441,0.5209,-0.4849,313,-0.5343,0.0054,0.4174,2.64133,358.5986,415.1465,409.6764999999999
QLD,Gov,Y10,8,1999,female,2,2,2,2,0036002,3,4,2,1,1,1,1,3,NA,3,2,2,1,1,2,1,6,2,NA,220,220,0,-1.0771,0.7186,-0.241,313,-2.295,-1.9075,-1.3201,3.02688,436.5233,412.8392,398.18739999999997
QLD,Gov,Y10,8,1999,female,1,1,1,1,0036002,4,4,4,5,1,1,1,1,3,1,3,1,4,2,2,2,6,4,22,220,220,220,-1.2158,0.383,1.3961,313,-1.1023,0.694,0.2422,3.02688,581.4557,631.0081,565.5552
QLD,Gov,Y10,6,1999,female,2,1,1,1,0036002,4,4,2,6,1,1,1,3,3,1,2,NA,2,1,1,1,4,1,NA,220,220,0,-0.2663,-1.3275,-1.6156,313,-0.7541,0.4877,0.8933,3.02688,462.2116000000001,459.77920000000006,433.887
QLD,Gov,Y10,12,1999,female,1,1,1,1,0036002,4,3,4,4,1,1,1,3,4,3,2,3,2,2,2,1,3,3,5,220,220,0,-0.5917,0.9242,0.5387,313,-0.5229,0.921,1.1067,3.02688,565.5295,612.6789000000001,609.4130000000001
QLD,Gov,Y10,6,1999,female,1,1,2,1,0036002,3,1,1,1,1,1,1,3,3,2,1,1,1,1,2,1,1,3,NA,220,220,0,1.0269,0.7186,-0.7662,313,-2.1544,-2.454,-1.8833,3.02688,360.5399,316.41909999999996,339.88289999999995
QLD,Gov,Y10,6,1999,female,1,1,1,1,0036001,3,3,2,3,1,1,1,2,3,3,2,1,2,1,2,2,5,2,NA,165,165,0,-0.8616,-0.0374,-1.0795,313,-0.1108,-0.1538,-0.1583,3.02688,353.6758000000001,366.05809999999997,371.6979
QLD,Gov,Y10,10,1999,female,1,2,1,1,0036001,2,3,4,3,1,1,1,4,2,4,2,1,1,1,1,1,6,3,32,220,220,220,-1.1972,1.9474,0.2937,313,-0.6134,-0.6059,-0.6369,3.02688,460.59,520.7866999999999,512.8027
QLD,Gov,Y10,5,1999,female,1,2,1,1,0036001,3,3,4,2,1,1,1,3,3,4,1,1,3,1,2,1,6,1,48,220,220,660,0.5901,0.6007,0.4094,313,0.0321,0.6373,0.6285,3.02688,516.0305000000001,552.2176999999999,548.7779
QLD,Gov,Y10,10,1999,male,1,1,2,2,0036002,4,2,1,2,1,1,1,2,3,3,1,1,1,1,2,1,5,3,NA,220,220,0,1.0269,-0.2814,-0.2138,313,-1.7837,-2.2765,-1.9331,2.5241,440.1161,455.0993,411.9025
QLD,Gov,Y10,8,1999,male,2,1,2,2,0036002,3,4,2,1,1,1,1,3,3,3,1,2,2,1,1,2,7,2,NA,220,220,0,0.3403,0.5209,-0.1651,313,-2.3196,-1.4121,-0.3178,2.5241,373.133,406.427,404.46020000000004
TAS,Gov,Y10,8,1999,female,1,1,1,1,0036002,3,3,2,4,2,2,1,4,3,4,2,2,1,1,1,1,5,4,11,200,200,150,0.4597,2.5493,1.3961,313,0.0321,0.3317,0.3756,9.73677,477.2496000000001,424.879,508.8337
TAS,Gov,Y10,4,2000,female,2,1,2,2,0036002,3,NA,1,2,1,1,1,2,3,3,2,1,3,1,2,2,1,2,0,200,200,150,-0.2687,-0.2067,-0.1651,313,-2.3196,-3.1981,-2.7511,9.73677,409.0883,408.9943999999999,395.9844
TAS,Gov,Y10,11,1999,male,2,1,1,1,0036002,4,NA,4,5,1,1,1,3,3,2,2,3,3,1,1,1,5,2,NA,250,250,250,-0.3381,0.5209,-0.1651,313,-0.1639,0.4118,0.411,8.79699,511.33059999999995,488.9578,490.34939999999995
TAS,Gov,Y10,12,1999,male,1,2,1,1,0036001,4,3,4,5,2,2,1,2,3,4,3,1,NaN,NaN,NaN,NaN,5,NaN,21,360,180,270,-1.2856,-0.2729,1.3961,313,-0.1108,0.5199,0.0058,8.79699,498.24000000000007,451.56049999999993,449.5759
TAS,Gov,Y10,8,1999,male,1,NA,1,1,,4,3,3,4,1,1,1,2,NA,2,2,2,NaN,NaN,NaN,NaN,5,NaN,8,200,200,150,-0.3381,-0.2729,-0.2036,313,0.6829,0.1197,-0.1795,8.79699,447.9342,509.27169999999995,491.7536
TAS,Gov,Y10,2,2000,male,1,1,1,1,0036002,3,3,4,5,1,1,1,3,3,2,2,1,3,NaN,NaN,NaN,3,NaN,14,300,150,150,-0.3381,1.4394,1.3961,313,1.1563,1.5646,0.6902,8.79699,602.4434,628.2693999999999,589.9986999999999
TAS,Gov,Y10,4,2000,male,1,1,1,1,0036001,4,4,1,3,1,1,1,3,3,3,2,1,3,1,2,2,5,3,18,300,200,150,0.6642,-0.4221,1.3961,313,1.1563,1.1649,2.1095,8.79699,547.8967,609.3521,604.2313999999999
TAS,Gov,Y10,7,1999,female,1,1,1,1,0036002,2,2,3,5,1,1,2,2,2,3,2,1,1,1,1,1,3,2,1,200,200,150,-0.4725,-0.5306,-1.173,313,-0.5343,-0.1914,-0.2881,9.78345,450.9951,437.6071,484.3654
TAS,Gov,Y10,8,1999,female,1,1,1,2,0036002,4,2,3,4,1,1,1,2,3,3,2,1,2,2,2,1,1,3,NA,350,200,150,-0.4838,-0.6871,-0.8133,313,-0.5229,0.0772,0.2832,9.78345,432.33510000000007,436.93649999999997,460.5469
TAS,Gov,Y10,7,1999,female,1,1,2,1,0036002,3,2,3,3,1,1,2,2,3,4,3,2,1,2,2,2,7,2,22,200,200,150,-1.1113,-0.6871,-0.7662,313,-1.3714,-0.4324,-0.1144,9.78345,457.0562,468.29710000000006,514.2936
TAS,Gov,Y10,9,1999,female,2,2,2,1,0036002,4,2,4,3,1,1,1,2,4,4,1,4,3,1,1,1,6,3,21,200,200,150,0.2067,0.0244,1.8543,449,-4.3706,-0.5066,0.5044,9.78345,366.55740000000003,382.21209999999996,402.31550000000004
TAS,Gov,Y10,8,1999,male,1,1,1,1,0036002,3,3,4,3,1,1,1,3,3,3,3,2,2,1,1,1,5,NaN,25,200,200,200,-1.8419,0.3265,-0.8006,313,-0.9734,0.7859,0.9155,9.71349,422.8603,458.157,425.1563
TAS,Gov,Y10,7,1999,male,1,1,1,1,0036001,4,NA,4,3,1,1,1,3,2,3,2,2,3,1,1,1,5,2,20,300,300,150,-0.5753,-0.0345,-0.5892,313,0.0321,1.3993,1.7139,9.71349,527.8988999999999,471.1956,422.03009999999995
TAS,Gov,Y10,4,2000,male,1,1,1,1,0036002,4,2,2,2,1,1,1,4,3,3,3,4,2,2,2,2,7,3,NA,240,240,180,-0.965,0.6999,-1.3192,313,-0.9044,-0.4275,-0.1071,9.71349,465.6438999999999,546.5676,547.8666000000001
TAS,Gov,Y10,12,1999,female,1,1,1,1,0036002,3,2,1,6,1,1,1,2,3,4,2,1,3,1,1,1,6,2,6,350,200,150,-0.9105,0.0244,-0.1651,313,1.1563,0.5091,-0.317,1.77487,512.4831999999999,543.3264000000001,582.5747000000001
TAS,Gov,Y10,9,1999,female,1,1,1,1,0036001,4,3,1,6,1,1,1,3,4,3,1,1,3,1,1,1,5,NA,11,350,200,150,2.5915,0.2495,0.9799,313,1.1563,1.5758,1.8376,1.77487,463.6602,484.49429999999995,512.9083
TAS,Gov,Y10,3,2000,female,1,1,1,1,0036001,4,3,4,4,1,1,2,2,3,3,2,3,2,2,1,2,7,3,NA,240,240,180,0.2947,-0.4753,-1.3192,313,0.0321,1.1988,0.5999,1.77487,448.92969999999997,449.6849,511.3652
TAS,Gov,Y10,11,1999,male,1,1,1,1,0036001,4,4,4,6,1,2,1,3,3,2,3,1,1,2,2,2,4,3,NA,300,300,0,-0.5064,0.7186,-0.4982,313,-0.7218,1.1001,2.0727,1.35725,439.9737999999999,436.46750000000003,443.71819999999997
TAS,Gov,Y10,10,1999,male,1,1,1,1,0036001,4,3,4,4,1,1,1,1,4,4,1,1,4,1,1,1,4,2,5,300,150,150,2.5915,-0.8567,1.8543,313,1.1563,1.6276,1.0559,1.35725,547.1841000000001,542.7314,524.9354999999999
TAS,Gov,Y10,11,1999,male,1,1,1,1,0036002,4,2,3,3,1,1,1,2,3,3,2,1,3,1,2,2,5,NA,20,315,135,135,-0.3381,-0.0465,-0.1651,313,1.1563,0.3047,0.1129,1.35725,439.61310000000003,502.86109999999996,473.69810000000007
TAS,Gov,Y10,3,2000,male,1,1,1,1,0036001,4,4,4,6,1,1,1,3,4,3,2,1,3,1,1,1,NA,3,18,270,270,180,-0.983,0.5209,1.8543,313,-0.1108,2.5443,2.1439,1.35725,378.88140000000004,327.9968,300.0095
